CODIGO,NOME,DOCUMENTO,CEP
39077270790363,Enrico Vargas,42156793891,34978527
34106582678837,Brayan Gomes,57184632044,53013598
16129805316309,Kaique Pinto,30796152470,09843245
85388442229917,Dr. Davi Miguel Sampaio,39628750186,43665660
91116571489454,Heloísa Nogueira,84296357182,81968128
63701472534758,Elisa Silva,48056213708,19821207
99298571195151,Dr. Luiz Felipe Cassiano,63794251016,19386141
17877740094025,Otto Albuquerque,69412078501,89055816
74387953113430,Joana Costa,64910835270,09604916
57076781293089,Sra. Sarah Garcia,80492365105,89218096
47304579770321,Anthony Gabriel Porto,74935106875,00071428
46042928880596,Carlos Eduardo Costela,91845736273,19556886
58828648930436,Oliver Araújo,25706149399,74041754
36925065978517,Francisco Silveira,93457126828,64480325
75358521186426,Maria Alice Sales,35706294810,78047098
93384681660134,Isabelly Teixeira,45382609160,15862000
73784617192601,Gabriela Camargo,20536849170,64478311
54679295028216,Julia Fogaça,54269031824,49593007
63835716661219,Anthony Nunes,93241685098,21029603
35031276925375,Ana Clara Dias,12405697858,32031581
18562260293702,Helena Pinto,18376402978,86872345
65521810400548,Dra. Ana Beatriz Pereira,62457893119,18302982
90691731463958,Yan Novaes,28107534905,18784948
69279759477189,Carlos Eduardo Ferreira,15892304779,32935129
15856044172965,Dr. Lucas Gabriel da Rosa,56437980184,37628256
61220018265650,Bruna Macedo,26053197416,91262540
97678098079156,Sra. Melina Moraes,96352478182,88506542
36679116577333,Sra. Maria Liz Melo,25064897383,52378914
45784739353319,Sra. Julia da Cruz,68941072549,77428272
34414204094987,Sophia Andrade,91065873484,55387954
51827555090842,Beatriz da Luz,57230498104,90975982
70325765507487,Maysa Teixeira,13462598015,64229760
28695692545512,Leandro Jesus,30842765956,89514881
13285118239449,Juliana Araújo,90673852121,89980131
45312090181384,Ester Novais,52803641933,56933273
53615244242539,Cecilia Caldeira,04157296885,29431065
86883316686438,Ayla Montenegro,31425079814,16026714
93440975281821,Diogo da Cunha,27148650380,91447659
99812108738886,Helena Novais,73609482583,03719652
96397140151273,Camila Alves,10456387900,56434967
21209137799223,Milena Cavalcante,32841695042,32752450
80596549778560,Hadassa Santos,82591604711,28858587
64251374568055,Ana Luiza Teixeira,20961784369,88226425
89983284655845,Valentim Garcia,64125937052,14717254
31093122821766,Agatha Martins,02943817678,33711911
14855490366376,Sofia Ramos,26501934761,77951119
98239899825321,Kaique Aparecida,01628947594,12688825
87490273853307,Josué Ferreira,89312457004,41460830
95699193451547,Sra. Stella Caldeira,15408327671,64882266
20856511971360,Srta. Esther Jesus,15692473070,64073925
10939592584942,Lorenzo da Luz,25891467364,35029940
98596499703590,Luiz Fernando Siqueira,61523894024,58691958
95960056943260,Srta. Isabel da Cunha,56783901203,38806619
87687461119803,Maria Luiza Siqueira,71598426346,30310360
66820205803251,Vitor Gabriel Sampaio,23915786446,86984195
94215641336325,Sr. Noah Azevedo,15974362080,74440355
67818364417230,Daniela Rezende,43689021731,38682550
36089388940365,Natália Rezende,32567409874,71674302
65221960230609,Anna Liz Freitas,23058619740,00273066
62769312606029,Vitor Gabriel Silveira,74521603980,29079781
95308174329582,Noah Abreu,64729031822,58158680
75322679364679,Larissa Cirino,36410792506,45040865
53064970680753,Alice Nascimento,94568120306,86623586
14747438325507,Antônio Fernandes,34670258117,10113570
61068739052593,Sofia Abreu,01695843720,42481334
24582625694336,Bruna da Paz,50823149633,72373106
27857736901409,Raquel Sá,59102746867,24778623
80519168566259,Dr. Leonardo da Conceição,76803419231,25935553
13403133772009,Davi Lucas Albuquerque,96541780366,66240352
76611373177575,Yasmin Nunes,21806735903,82149681
69236952707492,Mirella Rios,70164239561,05853826
13227949341442,Isis Freitas,45938760100,19503762
36046928491706,Bella Gonçalves,36574802180,05755763
66571366518010,Aurora Barros,72180593414,14318408
56500944963315,Pedro Lucas Macedo,26793510886,62825006
90730877352783,Zoe Silveira,87610425958,20050453
81261239171526,Davi Miguel Ramos,51960783475,78484027
61338532225723,Kevin Nascimento,42301956725,68088230
83244880487595,Enrico Lopes,43067159810,25933057
63051653238027,Srta. Lívia Campos,80562491767,92954119
80209967659780,Marcelo Montenegro,03482617996,12954781
64510753029443,Rhavi Vieira,79230845132,09289480
88702023224708,Ana Sophia Correia,73512894682,73213486
90823788029733,Laís Casa Grande,92701386586,16807296
94669508742277,Oliver Araújo,70586249338,22390980
15331342969032,Bianca Cavalcanti,34651027890,87638355
94507151023231,Ester Costa,65981072458,94298392
22840677338288,Vicente Vieira,92476185094,41874327
11013605688166,Dra. Sophia Sales,68430752900,16396493
58885168165788,Cecília Jesus,03467512844,01612287
90132431866589,Eduardo Caldeira,43570168948,05946711
81796839259322,Lucas Gabriel da Cunha,94620153761,29946844
61579823008550,Hellena Moreira,89237051603,58620108
57445863592752,Dr. Luiz Otávio Mendes,01875932640,74202974
23437758320443,Bento Barbosa,37024581905,42596348
79292055186700,Sofia Leão,70943186501,38966243
83241956198514,Pedro Miguel Cirino,95367241891,96858586
73772936711953,Luigi da Mata,42563978092,25765474
34819384634618,Isaque Pacheco,83607921431,93460367
27605075731801,Bruno Brito,84930165784,81433304
49997272507980,Renan Araújo,18526904701,85980660
12667487558270,Sr. Benicio Vieira,79261840558,42541594
17970907137098,Ayla Caldeira,90467521867,29151571
25251469936505,Marina da Costa,07528493600,16916706
43992976845636,Dr. Davi Santos,21803456744,55356712
52206918210018,Dr. Bryan Fernandes,13580972405,38868985
31898098942665,Alexandre Pereira,92153648700,37873522
98713222070473,Maitê da Rosa,15703986400,15790705
90529020556145,Antony da Mata,61348750901,76302022
89939630474515,Murilo Fonseca,75439860193,66102182
29054188765621,Miguel Ramos,65489327065,41566083
30973935151873,Ana Sophia Azevedo,06397412580,75719189
27776221858748,Juliana das Neves,57903814648,63771143
97746907174494,Lucas Alves,25193476864,65782954
66676578405807,Luna Pimenta,93056214734,83324755
30493693399171,Maria Clara Lima,65789304184,60968799
95452230984119,Emanuella da Costa,38740591204,04848385
60685054410108,Sr. Felipe Câmara,21690754885,54004031
63610694532835,Evelyn Pereira,76940328122,39394977
58074073733229,Cecilia Cassiano,04625917867,58858091
90616904733532,Hadassa Araújo,48915627067,88191954
20159216811171,Marcela Guerra,02891364740,17810897
17788217859082,Marina Fogaça,26495138024,56842805
66366330821640,Mirella Aragão,54763280171,35520528
68911020787374,Stephany Silveira,69708432547,33026293
92714636955801,Dr. Vitor Gabriel Pimenta,29865430142,26004961
10861474337049,Pedro Lucas Nogueira,49732586010,31621606
48015926967219,Benjamim Gomes,65089427356,18529018
79780729877400,Apollo Sales,53784096247,45355796
69320173730996,Paulo Albuquerque,48360712590,87519736
40081731385920,Henry Ramos,58792016430,14324522
82542148602841,Maria Sophia Cavalcanti,37126409869,28409060
88334313891673,Ana Luiza Peixoto,85314602717,50462816
92164292841012,Benício Rodrigues,02495367143,02386279
93686689204409,Fernanda Oliveira,39218640542,55054125
14606454446799,Anthony Gabriel Garcia,05386492160,72689063
35448445595136,Sofia da Costa,85270349132,63415395
45316438176359,Dr. Benicio Vargas,14725809314,83173484
70248029142448,José Miguel Camargo,12350497879,76359295
28620918271511,Sarah da Costa,70643159207,48450834
41436156800627,Cauã Freitas,17248653900,52113235
49376775990420,Mateus Viana,92684703140,93432483
54505853182881,Sr. Antony da Mota,63792058103,62324010
40147380096369,Eloah Martins,35410786262,84259771
26267295078297,Zoe Almeida,04387926104,78770597
64896541510840,Alexia Dias,18726530902,85199246
55217914232010,Dr. Diego Teixeira,95743618291,23286194
97761492194520,Elisa Peixoto,57986302186,06552217
58523609013451,Eloah Caldeira,85906427120,87837108
85265960235006,Zoe Pastor,28916537428,09554023
82448785713782,Renan Porto,63958047238,30106232
64896164074066,Ryan Ferreira,48351076910,66399570
79615297128890,Heitor Moraes,05189746267,42860767
82339093020510,Ana Vitória Teixeira,52671894309,84681522
62943821504792,Sra. Yasmin Moura,08741269322,48140233
14449219907207,Caleb Abreu,52064183744,88652455
55967483497281,Joana Melo,08261943542,94241969
66147334626119,Marcos Vinicius Cavalcanti,62908134551,35020673
20647491715237,Henry Teixeira,38915702603,30779041
75998376872554,Otto Farias,58903672429,87470846
54084765622699,Helena Leão,78053291686,72628737
81475017290641,Manuella Farias,91375260812,85163263
53781685257324,Bento Oliveira,69183045260,27355562
79796904035947,Esther Jesus,12906547352,69441450
73455293283336,Danilo da Mata,43159670848,92766305
94834812969005,Luiz Miguel Pimenta,59483027683,38347147
71523625042439,Sra. Ester Lima,71392648050,17823857
74898962454489,Vitor Gabriel Santos,92573086186,76950041
87740311821841,Srta. Catarina da Rocha,35279614025,73630266
54530226231200,Dr. Oliver Fernandes,90643278150,19344754
13041558569715,João Vitor Santos,68140973548,73744887
63283318863099,Eduarda Cunha,20145379680,52848645
74519982000539,Cecilia Sampaio,65214830998,99680157
56968965107272,Dr. Antônio Porto,35679041839,30293864
77020773877132,José Miguel Pires,78401653975,07229449
48557696471126,Manuella Peixoto,83546201906,47246946
38103289746542,Isaac da Rosa,34891570601,96134060
11759478205210,Luara Cunha,65314827026,46880399
31111570933301,Srta. Maria Laura Leão,56178293437,24876830
75961537749263,Sra. Mariah Novais,52801749630,69464688
17481041704043,Theo Lima,91368540775,05889833
73101519397408,Catarina da Rosa,47935860238,96253706
19356932102723,Vinícius Pacheco,49672510802,89205891
18797330490303,Cauê das Neves,79085612330,53328525
74804841199034,José Pedro Dias,58620379186,92981435
89755004899253,Luiz Miguel Siqueira,59071463206,93867721
66946225187496,Dom Camargo,59736128059,66323035
61820854373503,Lucas Gabriel Ferreira,91325074888,91568970
88635251510300,Nicolas Guerra,50319476243,63708931
95497923989058,Caio Borges,56891073448,89224494
98111870067944,Sra. Giovanna Campos,71863025480,01138249
10313238571068,Luiz Fernando Cardoso,61805372912,24355065
77033887319055,Sra. Sabrina Nogueira,07821956449,11181915
13436310556348,Sr. Enrico Rezende,38715290603,02336097
73017792121316,Milena Mendes,59817046249,50082960
41523309984026,Stella Novaes,31704259860,62443647
98211224340112,Rafaela Viana,31062897595,71014143
73101925897525,Sr. Rhavi Monteiro,09581647201,50616091
30293417764049,Ana Carolina da Luz,53217609859,37927337
49675426603503,Sr. Benício Andrade,87523961002,93511876
86514231576794,Luiz Otávio Albuquerque,16708924501,40049778
48215768316055,Ana Clara Pinto,26983057465,46848338
21516850778650,Dr. Leonardo Duarte,06721489511,63697319
10696041491211,Sr. Lucas Pinto,86271095402,86465584
97453152350631,Heloisa Sousa,35174896209,30559462
96181077766256,Olivia Freitas,73184950620,94247516
61325576869015,Benjamin Borges,59310874279,65169607
14075936533620,Ravi Lucca Porto,63742190822,59067415
90487654014853,Maria Liz Viana,56049382115,59246352
47906317798248,Srta. Olivia Sales,40519276361,06354265
64240975356165,Thiago Borges,80279461313,14682273
72227583024576,Maria Júlia Rocha,70269351868,08053090
93775398427932,Laís Gonçalves,82164970322,11606866
51536638316396,Ana Júlia Cavalcanti,26843795137,76711921
29134617638081,Davi Rocha,62894053142,03223787
67374414123563,Isaque Dias,75213694837,65804708
44630094316706,Guilherme Costa,09481672549,90423967
40781003653758,Joaquim Vieira,20861935721,85640628
42734603067565,Isabelly Cassiano,43608951270,76098706
38740983883315,Lívia Novaes,96045827392,85582306
68286668224385,Isabella Moura,28795346074,91477311
79206035230590,Ana Laura Sales,61248370996,93335738
20597922890100,Carlos Eduardo da Conceição,95467831291,02808258
98527511572218,Dra. Luana Porto,21974603822,74025287
35415696358287,Maria Sophia Nascimento,63721085930,10241884
15429141847611,Giovanna Vasconcelos,58419763209,06695496
15234359119405,Bruno da Cunha,79584206176,57659988
44912532985407,Mariana Nogueira,15376028453,88154541
45670633975196,Dr. Murilo Brito,81734902604,79862103
82583382633925,Luara da Cruz,96718320404,69735037
74904575692060,Ana Peixoto,18526974319,73464003
62427536653763,Marcela Barros,68157293464,16524949
86962212321262,Caleb Nunes,58370649238,02229418
31028669400667,Benicio Pastor,96045731280,86757142
40140476140665,Maria Luísa Moreira,24798305600,53564008
57237243857719,Srta. Maysa Lima,63249015806,97967489
11393639109455,Larissa Costa,13894067250,14040758
61917327887861,Luiz Felipe Alves,97254186382,45396355
64030078589760,Marina Porto,45230768126,76682968
59261920262076,Maria Luísa Alves,95640872365,14226355
49581597017695,Caroline Ramos,79053182659,75448332
44829060506147,Samuel Abreu,86312954005,17354413
58813114135133,Enzo Mendonça,79534280674,83778826
85937197580855,Erick Aparecida,76429083500,20457902
42255357220593,Gael Cassiano,58920416389,30851574
79410991335023,Maria Laura Araújo,58614729391,66389636
52237253292177,Sara Nogueira,07283194541,60552783
69560141394133,Sr. João Pedro da Rocha,23105874607,66023455
47567993965570,Rafaela Machado,72519068302,00344250
17906146473813,Pedro Miguel Peixoto,48105972611,42960298
18533891844137,Olivia Pacheco,41706953216,00745208
94433891503382,Eloá Duarte,42698301740,19503578
59079345655025,Amanda Cunha,12685390405,22535323
39107792399768,Laura Cavalcante,37041598241,74939940
73101679308267,Lavínia Fogaça,03172568407,65523881
33036369447545,Bruna Pereira,35890217488,61973355
11629548376485,Vitor Gabriel Aparecida,12645703925,60907892
75200993721047,Ana Vitória Albuquerque,08463729169,86986373
56605715542548,Samuel Aparecida,68702139413,46113955
81363957538940,Sr. Rafael Sousa,93054176207,73008676
95160406882403,Antony Borges,69103275434,14627192
44713577495836,Lucca Carvalho,48931760213,65465390
20423067610683,Arthur Gabriel Carvalho,75069841211,17309147
45387040152698,Bento Vasconcelos,63728041580,62441855
10147323096669,Marcos Vinicius Pires,15689024767,70391067
12585156275214,Ísis Vargas,52601983442,41299003
17997152317785,Dr. Isaac Pinto,24567819020,24251755
65383166024117,Julia Moraes,97163804296,96649256
94845773540026,Sr. Cauê Pinto,97423015652,37729583
53653722391976,Marcelo Oliveira,98641205306,11263957
19079879515966,Davi Lucca da Conceição,09718254676,05174190
97616831379154,Ana Barros,20851937659,33237465
61886145656697,Lorena Silva,81632075407,18855603
61678020482418,Noah Correia,01542698324,78006590
24992918426803,Alícia Pimenta,65391782040,40316628
42967371689883,Raul Borges,04329186551,04886632
69951119209252,Dr. Arthur Gabriel Andrade,59214803633,85457475
19101475644294,Theodoro Albuquerque,13675284026,54321721
56336634235618,Davi Luiz Lopes,20341968560,28113981
31931406903976,Emanuelly Montenegro,60847921549,35049741
70867783507783,Dr. Thomas Montenegro,40913765252,84788504
41002272949595,Ana Sophia Barros,10678924350,69061193
23727814320614,Maria Luísa Melo,14085269720,76746343
36259222875484,Matteo Aragão,01973546884,73487366
71365904053788,Vinicius Novais,72831905621,25389310
58383639617833,Luiz Gustavo da Rosa,07592643847,10080980
92789441913038,Maria Luiza Farias,06793815466,61802166
20433401151871,Luiz Otávio Freitas,65483290151,62074428
17023712298647,João Felipe Souza,09126758377,42512632
87995944298092,Maysa Alves,74863015984,81557151
36932816830866,Kaique Novaes,07412835904,76752310
33368081520379,Letícia Silva,24015673808,36415217
94259340979681,Dra. Maria Vitória Andrade,25196384006,16065225
70398654651949,Evelyn Mendes,82319605460,35774691
81440066417883,Luara Pacheco,41930528779,36491175
29287343764052,Ana Costela,83756491048,88468712
18903586720624,Mariana Sá,18569270402,02034847
91148772982664,Otto Abreu,37948126546,06506467
98777381714979,Yuri Ribeiro,36047528171,60955390
38499988467249,Sra. Isabela Leão,39012657407,94225030
81613461525830,Isabelly Monteiro,52841796094,27099634
75531851367629,Sr. Ravi Lucca Pastor,92081643570,13068785
67449789576986,Maitê Porto,76058421390,83887279
80442186721166,Julia Lopes,01738956202,47457455
39150671083251,Kamilly Sales,38029156405,11280199
35780544121325,Letícia Azevedo,67521940334,07867392
62575659104914,Dra. Maysa Teixeira,58102394633,77459499
37904094118545,Hadassa Teixeira,36940781501,88963611
79742165672967,Zoe Silva,13925067868,47298186
75237719607867,João Gabriel Camargo,14827390541,04618889
83387371454984,Igor da Paz,06715842353,88432668
55153622082656,José Pedro Barbosa,63590248106,78315289
75551254169585,Elisa Nogueira,51987436075,52952970
16812579780710,Isabelly Santos,46057183207,12811856
79236529645679,Milena Mendonça,39546870110,87334461
19440103268507,Theo Casa Grande,46025831998,29658095
54855063587782,Laura Pastor,34891075279,25629814
66885180190809,Manuella Rios,93401576801,68747846
68541751853936,Dra. Raquel Cassiano,57412380923,38744818
50460659009268,Felipe Porto,31780469500,82457274
30903737110193,Hadassa Guerra,04725913634,74429227
39762659297956,Davi Lucca Fernandes,51806342960,95789117
82146892916496,Lucca Cirino,12943675873,79044958
44992677523462,Maria Alice Aparecida,65184027920,01342915
12444957202750,Gael Pastor,61953027830,44557216
84326519030166,Alexia da Mata,47219305699,30975277
54853997327203,Julia da Cunha,14027385950,49427178
19678657545667,Sr. Samuel da Paz,54327806900,16010958
93929954934521,Antony Moreira,98725341600,28786720
99845213804012,Raquel Camargo,80192754360,92004394
36284721206984,Maria Julia Rios,07241963822,23007135
97232227901657,Arthur Gabriel da Paz,85672403956,47353521
25528397662979,Ana Laura Costa,18460357910,92246026
33273371572933,Sophie Montenegro,20578631407,72995151
34247543974134,Maria Fernanda Cirino,37428695074,23272727
45208558752886,Gustavo Gomes,91452073805,56391332
48847944716013,Maria Liz Peixoto,91804256315,10340853
54604302662728,Ana Julia Rezende,81957230630,13086532
44312864170207,Luísa Azevedo,87045239629,63198399
90684617655275,Liam Moraes,78634059120,56653098
78325706259159,Vicente Ferreira,53840692792,80916643
76792601032795,Antonella Castro,08195276458,09451251
42951694919485,Vitor Hugo da Cunha,52491607867,24147301
87492820085641,Dante Moura,75436289100,66838387
17068288054002,Eloá Brito,27830195404,11314558
11154961714564,Camila Fernandes,38401259797,51917858
50882615996997,Srta. Cecilia Barbosa,50682974374,65773243
76310019108917,Marina Barros,26189574076,14571599
71237433657422,Maria Laura Pinto,94536208151,55998952
10805793300985,Mathias Moura,21340598779,47381336
97500911487719,Lorena Pacheco,68437529182,31840951
79372015874726,José Câmara,01762495325,69642823
21432600568004,Dr. Pedro Henrique da Rosa,53018429605,90582965
72651547671131,Amanda Porto,39468712087,16513502
23832927535640,Rafaela Campos,47561098375,33800484
11343438194924,Cecilia Dias,39042785179,40052084
77994505192758,Caio Porto,48526903756,95988665
84860510156204,Luiz Fernando Peixoto,15463902860,40224134
58444101419952,João Guilherme Vargas,67145089300,07406221
47287262903977,Bianca Fogaça,05984173204,72922668
54003988397071,Davi Luiz da Rosa,60317958259,02572231
75161163469818,Heloisa da Costa,41032569743,81119092
60056101188623,Alícia Oliveira,46329187509,13819550
30079206197529,Emanuella Albuquerque,82167590377,84915281
41537417699800,Maysa Nunes,91746538228,61272419
40579605000308,Nina da Luz,25769103868,41328899
70893729608673,Ana Cecília Novais,21894053788,50218328
72728306518512,Emilly Casa Grande,45968701285,85177546
34892964668673,Hadassa Camargo,45297681391,30202170
65305891862828,Sr. Henry Andrade,24790516334,50474970
83491657203654,Breno Novais,18709523677,73024733
73798343656003,Amanda Vieira,25187069411,32037092
36125664723399,Yan Freitas,41728530997,51113807
14074330883518,Vinícius Almeida,82379041687,64758251
72640046158258,Anthony Gabriel Nascimento,38625479065,03571280
97781261414623,Beatriz Fogaça,12308645717,55644745
36632482127083,Brenda Andrade,12086497520,32252041
17838691789077,Luigi Ribeiro,21079685359,80271045
10553763716181,Ana Vitória Costela,14069728511,53336586
80947449906048,Julia Rezende,25406831933,95792563
34314564430053,Anna Liz Sales,24917856094,89190929
44940099644316,Sabrina da Costa,19376482573,53284882
81780507136185,Sr. Pedro Miguel Machado,92670548130,61047873
44721288797111,Maria Cecília Rezende,34617859039,35454464
28334502517830,Nina Azevedo,79821430678,27662960
66413186169417,Kevin Mendonça,91284560767,70567622
25458101396706,Davi Miguel Costa,60397814593,73304571
94587994911499,Theodoro Camargo,25180376408,41332788
55962144778674,Miguel Siqueira,29136754846,81193644
62661432006028,Cauê Oliveira,08694732556,09466992
43587547899133,Rhavi Cassiano,51807439666,77449955
92493159738167,Gabrielly Cassiano,13254890698,27559404
26085779858024,Bryan Aparecida,03469581215,64543320
88461903716712,Brayan Porto,92618475364,60114258
80556439375741,Vitória Nogueira,52017934879,25729497
90906783950482,Gabrielly Aragão,92708156411,32810233
58902980395851,Valentina Aparecida,36824105970,15401062
88721397871803,Bruna Leão,16980347500,32674367
12643259644759,Natália Vasconcelos,56470892167,25395047
57794075586334,Maria Sophia Pimenta,62134859709,77422496
19674293783619,Ana Clara Oliveira,17958362021,80247983
20368650742401,Isis Porto,27569810368,84024602
14382215651276,Dra. Evelyn Mendonça,39815247646,64869837
80989492456317,Lucas Mendonça,96130724543,92854236
79064104975350,Dra. Emanuella Leão,74916283031,01230866
60635087213681,Ana Laura Martins,75490821388,46105879
49285812068582,Isadora Campos,09681574320,88209341
21706893294264,Nina da Rosa,06872354992,98621620
12663387864816,Ravi Fernandes,21457680920,08121055
36078163634456,Dante Mendonça,10753829479,49448788
